sID,uID,oID,sType,sTXT,sNum,sDMY,dtHealth,dtAuto,dtGeneral,dtProperty,dtUmbrella,isDeleted
30750,1367,78,"ynm","yes",,"","","","","","",0
30751,1367,17,"ynm","yes",,"","","","","","",0
30752,1367,68,"ynm","yes",,"","","","","","",0
30753,1367,19,"ynm","yes",,"","","","","","",0
30754,1367,58,"ynm","yes",,"","","","","","",0
30755,1367,67,"ynm","yes",,"","","","","","",0
30756,1367,3,"ynm","yes",,"","","","","","",0
30757,1367,4,"ynm","yes",,"","","","","","",0
30758,1367,5,"ynm","yes",,"","","","","","",0
30759,1367,43,"ynm","yes",,"","","","","","",0
30760,1367,14,"ynm","yes",,"","","","","","",0
30761,1367,9,"ynm","yes",,"","","","","","",0
30762,1367,18,"ynm","yes",,"","","","","","",0
30763,1367,13,"ynm","yes",,"","","","","","",0
30764,1367,59,"ynm","yes",,"","","","","","",0
30765,1367,8,"ynm","yes",,"","","","","","",0
30766,1367,11,"ynm","yes",,"","","","","","",0
30767,1367,121,"ynm","yes",,"","","","","","",0
30768,1357,123,"ynm","no",,"","","","","","",0
30769,1368,88,"ynm","yes",,"","","","","","",0
30770,1368,53,"ynm","yes",,"","","","","","",0
30771,1368,66,"ynm","yes",,"","","","","","",0
30772,1368,50,"ynm","yes",,"","","","","","",0
30773,1368,89,"ynm","yes",,"","","","","","",0
30774,1368,65,"ynm","yes",,"","","","","","",0
30775,1368,77,"ynm","yes",,"","","","","","",0
30776,1368,48,"ynm","yes",,"","","","","","",0
30777,1368,116,"ynm","yes",,"","","","","","",0
30778,1368,31,"ynm","yes",,"","","","","","",0
30779,1368,69,"ynm","yes",,"","","","","","",0
30780,1368,62,"ynm","yes",,"","","","","","",0
30781,1368,46,"ynm","yes",,"","","","","","",0
30782,1368,119,"ynm","yes",,"","","","","","",0
30783,569,92,"ynm","maybe",,"","","","","","",0
30784,569,123,"ynm","no",,"","","","","","",0
30785,569,85,"ynm","no",,"","","","","","",0
30786,569,121,"ynm","",,"","","","","","",0
30787,1053,123,"ynm","no",,"","","","","","",0
30788,602,123,"ynm","no",,"","","","","","",0
30789,602,121,"ynm","yes",,"","","","","","",0
30790,184,123,"ynm","no",,"","","","","","",0
30791,184,121,"ynm","maybe",,"","","","","","",0
30792,726,123,"ynm","no",,"","","","","","",0
30793,1369,92,"ynm","no",,"","","","","","",0
30794,1369,15,"ynm","no",,"","","","","","",0
30795,1369,57,"ynm","no",,"","","","","","",0
30796,1369,16,"ynm","no",,"","","","","","",0
30797,1369,6,"ynm","no",,"","","","","","",0
30798,1369,123,"ynm","no",,"","","","","","",0
30799,1369,20,"ynm","no",,"","","","","","",0
30800,1369,85,"ynm","no",,"","","","","","",0
30801,1369,2,"ynm","no",,"","","","","","",0
30802,1369,12,"ynm","no",,"","","","","","",0
30803,1369,76,"ynm","no",,"","","","","","",0
30804,1369,7,"ynm","no",,"","","","","","",0
30805,1369,72,"ynm","no",,"","","","","","",0
30806,1369,78,"ynm","no",,"","","","","","",0
30807,1369,17,"ynm","no",,"","","","","","",0
30808,1369,68,"ynm","no",,"","","","","","",0
30809,1369,19,"ynm","yes",,"","05/01/11 00:00:00","03/01/11 00:00:00","03/01/11 00:00:00","03/01/11 00:00:00","03/01/11 00:00:00",0
30810,1369,58,"ynm","no",,"","","","","","",0
30811,1369,67,"ynm","no",,"","","","","","",0
30812,1369,3,"ynm","no",,"","","","","","",0
30813,1369,4,"ynm","no",,"","","","","","",0
30814,1369,5,"ynm","yes",,"","","","","","",0
30815,1369,43,"ynm","no",,"","","","","","",0
30816,1369,14,"ynm","no",,"","","","","","",0
30817,1369,9,"ynm","no",,"","","","","","",0
30818,1369,18,"ynm","no",,"","","","","","",0
30819,1369,13,"ynm","no",,"","","","","","",0
30820,1369,59,"ynm","no",,"","","","","","",0
30821,1369,8,"ynm","no",,"","","","","","",0
30822,1369,11,"ynm","no",,"","","","","","",0
30823,1369,121,"ynm","no",,"","","","","","",0
30824,580,123,"ynm","no",,"","","","","","",0
30825,388,92,"ynm","no",,"","","","","","",0
7736,388,16,"ynm","maybe",,"","","","","","",0
30826,388,123,"ynm","no",,"","","","","","",0
30827,388,85,"ynm","maybe",,"","","","","","",0
30828,388,76,"ynm","yes",,"","","","","","",0
30829,388,72,"ynm","maybe",,"","","","","","",0
30830,388,78,"ynm","no",,"","","","","","",0
30831,388,68,"ynm","maybe",,"","","","","","",0
30832,388,58,"ynm","maybe",,"","","","","","",0
30833,388,67,"ynm","maybe",,"","","","","","",0
30834,388,43,"ynm","no",,"","","","","","",0
30835,388,59,"ynm","no",,"","","","","","",0
30836,388,121,"ynm","yes",,"","","","","","",0
30837,1258,119,"ynm","yes",,"","","","","","",0
30838,1318,123,"ynm","no",,"","","","","","",0
30839,43,123,"ynm","no",,"","","","","","",0
30840,233,123,"ynm","no",,"","","","","","",0
30841,233,121,"ynm","yes",,"","","","","","",0
30842,293,123,"ynm","no",,"","","","","","",0
30843,685,123,"ynm","no",,"","","","","","",0
30844,685,121,"ynm","yes",,"","","","","","",0
30845,30,123,"ynm","yes",,"","","","","","",0
30846,1370,117,"ynm","no",,"","","","","","",0
30847,1370,105,"ynm","yes",,"","","","","","",0
30848,1370,124,"ynm","maybe",,"","","","","","",0
30849,1370,93,"ynm","yes",,"","","","","","",0
30850,1370,100,"ynm","no",,"","","","","","",0
30851,1370,107,"ynm","no",,"","","","","","",0
30852,1370,122,"ynm","no",,"","","","","","",0
30853,1370,96,"ynm","no",,"","","","","","",0
30854,1370,101,"ynm","no",,"","","","","","",0
30855,1370,111,"ynm","yes",,"","","","","","",0
30856,1370,97,"ynm","yes",,"","","","","","",0
30857,1370,106,"ynm","no",,"","","","","","",0
30858,1370,102,"ynm","no",,"","","","","","",0
30859,1370,114,"ynm","yes",,"","","","","","",0
30860,1370,95,"ynm","maybe",,"","","","","","",0
30861,1370,103,"ynm","yes",,"","","","","","",0
30862,1370,115,"ynm","yes",,"","","","","","",0
30863,1370,110,"ynm","no",,"","","","","","",0
30864,1370,99,"ynm","no",,"","","","","","",0
30865,1370,109,"ynm","no",,"","","","","","",0
30866,1370,94,"ynm","no",,"","","","","","",0
30867,1370,104,"ynm","no",,"","","","","","",0
30868,1370,118,"ynm","no",,"","","","","","",0
30869,54,123,"ynm","no",,"","","","","","",0
30870,760,123,"ynm","no",,"","","","","","",0
30871,1371,92,"ynm","no",,"","","","","","",0
30872,1371,15,"ynm","no",,"","","","","","",0
30873,1371,57,"ynm","no",,"","","","","","",0
30874,1371,16,"ynm","yes",,"","","","","","",0
30875,1371,6,"ynm","yes",,"","","","","","",0
30876,1371,123,"ynm","yes",,"","","","","","",0
30877,1371,20,"ynm","yes",,"","","","","","",0
30878,1371,85,"ynm","yes",,"","","","","","",0
30879,1371,2,"ynm","yes",,"","","","","","",0
30880,1371,12,"ynm","yes",,"","","","","","",0
30881,1371,76,"ynm","yes",,"","","","","","",0
30882,1371,7,"ynm","yes",,"","","","","","",0
30883,1371,72,"ynm","yes",,"","","","","","",0
30884,1371,78,"ynm","yes",,"","","","","","",0
30885,1371,17,"ynm","yes",,"","","","","","",0
30886,1371,68,"ynm","yes",,"","","","","","",0
30887,1371,19,"ynm","no",,"","","","","","",0
30888,1371,58,"ynm","yes",,"","","","","","",0
30889,1371,67,"ynm","yes",,"","","","","","",0
30890,1371,3,"ynm","yes",,"","","","","","",0
30891,1371,4,"ynm","yes",,"","","","","","",0
30892,1371,5,"ynm","yes",,"","","","","","",0
30893,1371,43,"ynm","yes",,"","","","","","",0
30894,1371,14,"ynm","yes",,"","","","","","",0
30895,1371,9,"ynm","yes",,"","","","","","",0
30896,1371,18,"ynm","yes",,"","","","","","",0
30897,1371,13,"ynm","yes",,"","","","","","",0
30898,1371,59,"ynm","yes",,"","","","","","",0
30899,1371,8,"ynm","yes",,"","","","","","",0
30900,1371,11,"ynm","yes",,"","","","","","",0
30901,1371,121,"ynm","yes",,"","","","","","",0
30902,466,92,"ynm","no",,"","","","","","",0
30903,466,123,"ynm","no",,"","","","","","",0
30904,466,85,"ynm","no",,"","","","","","",0
30905,466,121,"ynm","yes",,"","","","","","",0
30906,1372,92,"ynm","yes",,"","","","","","",0
30907,1372,15,"ynm","yes",,"","","","","","",0
30908,1372,57,"ynm","yes",,"","","","","","",0
30909,1372,16,"ynm","yes",,"","","","","","",0
30910,1372,6,"ynm","yes",,"","","","","","",0
30911,1372,123,"ynm","yes",,"","","","","","",0
30912,1372,20,"ynm","yes",,"","","","","","",0
30913,1372,85,"ynm","yes",,"","","","","","",0
30914,1372,2,"ynm","yes",,"","","","","","",0
30915,1372,12,"ynm","yes",,"","","","","","",0
30916,1372,76,"ynm","yes",,"","","","","","",0
30917,1372,7,"ynm","yes",,"","","","","","",0
30918,1372,72,"ynm","yes",,"","","","","","",0
30919,1372,78,"ynm","yes",,"","","","","","",0
30920,1372,17,"ynm","yes",,"","","","","","",0
30921,1372,68,"ynm","yes",,"","","","","","",0
30922,1372,19,"ynm","yes",,"","01/01/10 00:00:00","01/01/10 00:00:00","01/01/10 00:00:00","01/01/10 00:00:00","01/01/10 00:00:00",0
30923,1372,58,"ynm","yes",,"","","","","","",0
30924,1372,67,"ynm","yes",,"","","","","","",0
30925,1372,3,"ynm","yes",,"","","","","","",0
30926,1372,4,"ynm","yes",,"","","","","","",0
30927,1372,5,"ynm","yes",,"","","","","","",0
30928,1372,43,"ynm","yes",,"","","","","","",0
30929,1372,14,"ynm","yes",,"","","","","","",0
30930,1372,9,"ynm","yes",,"","","","","","",0
30931,1372,18,"ynm","yes",,"","","","","","",0
30932,1372,13,"ynm","yes",,"","","","","","",0
30933,1372,59,"ynm","yes",,"","","","","","",0
30934,1372,8,"ynm","yes",,"","","","","","",0
30935,1372,11,"ynm","yes",,"","","","","","",0
30936,1372,121,"ynm","yes",,"","","","","","",0
30937,1372,87,"ynm","yes",,"","","","","","",0
30938,1372,42,"ynm","yes",,"","","","","","",0
30939,1372,61,"ynm","yes",,"","","","","","",0
30940,1372,84,"ynm","yes",,"","","","","","",0
30941,1372,64,"ynm","yes",,"","","","","","",0
30942,1372,79,"ynm","yes",,"","","","","","",0
30943,1372,75,"ynm","yes",,"","","","","","",0
30944,1372,55,"ynm","yes",,"","","","","","",0
30945,1372,71,"ynm","yes",,"","","","","","",0
30946,1372,90,"ynm","yes",,"","","","","","",0
30947,1372,112,"ynm","yes",,"","","","","","",0
30948,1372,113,"ynm","yes",,"","","","","","",0
30949,1372,30,"ynm","yes",,"","","","","","",0
30950,1372,63,"ynm","yes",,"","","","","","",0
30951,1372,60,"ynm","yes",,"","","","","","",0
30952,1372,120,"ynm","yes",,"","","","","","",0
30953,2,120,"ynm","yes",,"","","","","","",0
30954,1373,88,"ynm","yes",,"","","","","","",0
30955,1373,53,"ynm","yes",,"","","","","","",0
30956,1373,66,"ynm","yes",,"","","","","","",0
30957,1373,50,"ynm","yes",,"","","","","","",0
30958,1373,89,"ynm","yes",,"","","","","","",0
30959,1373,65,"ynm","yes",,"","","","","","",0
30960,1373,77,"ynm","yes",,"","","","","","",0
30961,1373,48,"ynm","yes",,"","","","","","",0
30962,1373,116,"ynm","yes",,"","","","","","",0
30963,1373,31,"ynm","yes",,"","","","","","",0
30964,1373,69,"ynm","yes",,"","","","","","",0
30965,1373,62,"ynm","yes",,"","","","","","",0
30966,1373,46,"ynm","yes",,"","","","","","",0
30967,1373,119,"ynm","yes",,"","","","","","",0
30968,770,123,"ynm","no",,"","","","","","",0
30969,770,121,"ynm","no",,"","","","","","",0
30970,1024,92,"ynm","yes",,"","","","","","",0
30971,1024,123,"ynm","yes",,"","","","","","",0
30972,1024,85,"ynm","yes",,"","","","","","",0
30973,1024,121,"ynm","yes",,"","","","","","",0
30974,766,123,"ynm","no",,"","","","","","",0
30975,1374,92,"ynm","no",,"","","","","","",0
30976,1374,15,"ynm","no",,"","","","","","",0
30977,1374,57,"ynm","no",,"","","","","","",0
30978,1374,16,"ynm","no",,"","","","","","",0
30979,1374,6,"ynm","no",,"","","","","","",0
30980,1374,123,"ynm","no",,"","","","","","",0
30981,1374,20,"ynm","no",,"","","","","","",0
30982,1374,85,"ynm","no",,"","","","","","",0
30983,1374,2,"ynm","no",,"","","","","","",0
30984,1374,12,"ynm","no",,"","","","","","",0
30985,1374,76,"ynm","no",,"","","","","","",0
30986,1374,7,"ynm","no",,"","","","","","",0
30987,1374,72,"ynm","no",,"","","","","","",0
30988,1374,78,"ynm","no",,"","","","","","",0
30989,1374,17,"ynm","no",,"","","","","","",0
30990,1374,68,"ynm","no",,"","","","","","",0
30991,1374,19,"ynm","no",,"","","","","","",0
30992,1374,58,"ynm","no",,"","","","","","",0
30993,1374,67,"ynm","no",,"","","","","","",0
30994,1374,3,"ynm","no",,"","","","","","",0
30995,1374,4,"ynm","no",,"","","","","","",0
30996,1374,5,"ynm","no",,"","","","","","",0
30997,1374,43,"ynm","no",,"","","","","","",0
30998,1374,14,"ynm","no",,"","","","","","",0
30999,1374,9,"ynm","no",,"","","","","","",0
31000,1374,18,"ynm","no",,"","","","","","",0
31001,1374,13,"ynm","no",,"","","","","","",0
31002,1374,59,"ynm","no",,"","","","","","",0
31003,1374,8,"ynm","no",,"","","","","","",0
31004,1374,11,"ynm","no",,"","","","","","",0
31005,1374,121,"ynm","no",,"","","","","","",0
31006,18,123,"ynm","no",,"","","","","","",0
31007,18,121,"ynm","no",,"","","","","","",0
31008,1375,92,"ynm","no",,"","","","","","",0
31009,1375,15,"ynm","no",,"","","","","","",0
31010,1375,57,"ynm","yes",,"","","","","","",0
31011,1375,16,"ynm","no",,"","","","","","",0
31012,1375,6,"ynm","no",,"","","","","","",0
31013,1375,123,"ynm","no",,"","","","","","",0
31014,1375,20,"ynm","no",,"","","","","","",0
31015,1375,85,"ynm","no",,"","","","","","",0
31016,1375,2,"ynm","no",,"","","","","","",0
31017,1375,12,"ynm","no",,"","","","","","",0
31018,1375,76,"ynm","no",,"","","","","","",0
31019,1375,7,"ynm","no",,"","","","","","",0
31020,1375,72,"ynm","no",,"","","","","","",0
31021,1375,78,"ynm","maybe",,"","","","","","",0
31022,1375,17,"ynm","no",,"","","","","","",0
31023,1375,68,"ynm","no",,"","","","","","",0
31024,1375,19,"ynm","no",,"","","","","","",0
31025,1375,58,"ynm","no",,"","","","","","",0
31026,1375,67,"ynm","no",,"","","","","","",0
31027,1375,3,"ynm","no",,"","","","","","",0
31028,1375,4,"ynm","no",,"","","","","","",0
31029,1375,5,"ynm","no",,"","","","","","",0
31030,1375,43,"ynm","maybe",,"","","","","","",0
31031,1375,14,"ynm","no",,"","","","","","",0
31032,1375,9,"ynm","no",,"","","","","","",0
31033,1375,18,"ynm","no",,"","","","","","",0
31034,1375,13,"ynm","no",,"","","","","","",0
31035,1375,59,"ynm","no",,"","","","","","",0
31036,1375,8,"ynm","no",,"","","","","","",0
31037,1375,11,"ynm","no",,"","","","","","",0
31038,1375,121,"ynm","no",,"","","","","","",0
31039,109,123,"ynm","no",,"","","","","","",0
31040,109,121,"ynm","maybe",,"","","","","","",0
31041,328,123,"ynm","no",,"","","","","","",0
31042,1376,92,"ynm","no",,"","","","","","",0
31043,1376,15,"ynm","yes",,"","","","","","",0
31044,1376,57,"ynm","no",,"","","","","","",0
31045,1376,16,"ynm","no",,"","","","","","",0
31046,1376,6,"ynm","maybe",,"","","","","","",0
31047,1376,123,"ynm","no",,"","","","","","",0
31048,1376,20,"ynm","no",,"","","","","","",0
31049,1376,85,"ynm","no",,"","","","","","",0
31050,1376,2,"ynm","no",,"","","","","","",0
31051,1376,12,"ynm","no",,"","","","","","",0
31052,1376,76,"ynm","no",,"","","","","","",0
31053,1376,7,"ynm","no",,"","","","","","",0
31054,1376,72,"ynm","no",,"","","","","","",0
31055,1376,78,"ynm","maybe",,"","","","","","",0
31056,1376,17,"ynm","no",,"","","","","","",0
31057,1376,68,"ynm","no",,"","","","","","",0
31058,1376,19,"ynm","no",,"","","","","","",0
31059,1376,58,"ynm","no",,"","","","","","",0
31060,1376,67,"ynm","no",,"","","","","","",0
31061,1376,3,"ynm","no",,"","","","","","",0
31062,1376,4,"ynm","yes",,"","","","","","",0
31063,1376,5,"ynm","no",,"","","","","","",0
31064,1376,43,"ynm","no",,"","","","","","",0
31065,1376,14,"ynm","no",,"","","","","","",0
31066,1376,9,"ynm","no",,"","","","","","",0
31067,1376,18,"ynm","no",,"","","","","","",0
31068,1376,13,"ynm","no",,"","","","","","",0
31069,1376,59,"ynm","no",,"","","","","","",0
31070,1376,8,"ynm","no",,"","","","","","",0
31071,1376,11,"ynm","no",,"","","","","","",0
31072,1376,121,"ynm","no",,"","","","","","",0
31073,296,123,"ynm","no",,"","","","","","",0
31074,352,123,"ynm","no",,"","","","","","",0
31075,1377,92,"ynm","yes",,"","","","","","",0
31076,1377,15,"ynm","yes",,"","","","","","",0
31077,1377,57,"ynm","yes",,"","","","","","",0
31078,1377,16,"ynm","yes",,"","","","","","",0
31079,1377,6,"ynm","yes",,"","","","","","",0
31080,1377,123,"ynm","yes",,"","","","","","",0
31081,1377,20,"ynm","yes",,"","","","","","",0
31082,1377,85,"ynm","yes",,"","","","","","",0
31083,1377,2,"ynm","yes",,"","","","","","",0
31084,1377,12,"ynm","yes",,"","","","","","",0
31085,1377,76,"ynm","yes",,"","","","","","",0
31086,1377,7,"ynm","yes",,"","","","","","",0
31087,1377,72,"ynm","yes",,"","","","","","",0
31088,1377,78,"ynm","yes",,"","","","","","",0
31089,1377,17,"ynm","yes",,"","","","","","",0
31090,1377,68,"ynm","yes",,"","","","","","",0
31091,1377,19,"ynm","yes",,"","","","","","",0
31092,1377,58,"ynm","yes",,"","","","","","",0
31093,1377,67,"ynm","yes",,"","","","","","",0
31094,1377,3,"ynm","yes",,"","","","","","",0
31095,1377,4,"ynm","yes",,"","","","","","",0
31096,1377,5,"ynm","yes",,"","","","","","",0
31097,1377,43,"ynm","yes",,"","","","","","",0
31098,1377,14,"ynm","yes",,"","","","","","",0
31099,1377,9,"ynm","yes",,"","","","","","",0
31100,1377,18,"ynm","yes",,"","","","","","",0
31101,1377,13,"ynm","yes",,"","","","","","",0
31102,1377,59,"ynm","yes",,"","","","","","",0
31103,1377,8,"ynm","yes",,"","","","","","",0
31104,1377,11,"ynm","yes",,"","","","","","",0
31105,1377,121,"ynm","yes",,"","","","","","",0
31106,632,112,"ynm","no",,"","","","","","",0
31107,632,113,"ynm","maybe",,"","","","","","",0
31108,632,120,"ynm","maybe",,"","","","","","",0
31109,1378,92,"ynm","yes",,"","","","","","",0
31110,1378,15,"ynm","yes",,"","","","","","",0
31111,1378,57,"ynm","yes",,"","","","","","",0
31112,1378,16,"ynm","yes",,"","","","","","",0
31113,1378,6,"ynm","yes",,"","","","","","",0
31114,1378,123,"ynm","yes",,"","","","","","",0
31115,1378,20,"ynm","yes",,"","","","","","",0
31116,1378,85,"ynm","yes",,"","","","","","",0
31117,1378,2,"ynm","yes",,"","","","","","",0
31118,1378,12,"ynm","yes",,"","","","","","",0
31119,1378,76,"ynm","yes",,"","","","","","",0
31120,1378,7,"ynm","yes",,"","","","","","",0
31121,1378,72,"ynm","yes",,"","","","","","",0
31122,1378,78,"ynm","yes",,"","","","","","",0
31123,1378,17,"ynm","yes",,"","","","","","",0
31124,1378,68,"ynm","yes",,"","","","","","",0
31125,1378,19,"ynm","yes",,"","","","","","",0
31126,1378,58,"ynm","yes",,"","","","","","",0
31127,1378,67,"ynm","yes",,"","","","","","",0
31128,1378,3,"ynm","yes",,"","","","","","",0
31129,1378,4,"ynm","yes",,"","","","","","",0
31130,1378,5,"ynm","yes",,"","","","","","",0
31131,1378,43,"ynm","yes",,"","","","","","",0
31132,1378,14,"ynm","yes",,"","","","","","",0
31133,1378,9,"ynm","yes",,"","","","","","",0
31134,1378,18,"ynm","yes",,"","","","","","",0
31135,1378,13,"ynm","yes",,"","","","","","",0
31136,1378,59,"ynm","yes",,"","","","","","",0
31137,1378,8,"ynm","yes",,"","","","","","",0
31138,1378,11,"ynm","yes",,"","","","","","",0
31139,1378,121,"ynm","yes",,"","","","","","",0
31140,262,92,"ynm","maybe",,"","","","","","",0
31141,262,123,"ynm","no",,"","","","","","",0
31142,262,85,"ynm","maybe",,"","","","","","",0
31143,262,76,"ynm","maybe",,"","","","","","",0
31144,262,78,"ynm","maybe",,"","","","","","",0
31145,262,121,"ynm","maybe",,"","","","","","",0
31146,346,92,"ynm","yes",,"","","","","","",0
31147,346,123,"ynm","yes",,"","","","","","",0
31148,346,85,"ynm","yes",,"","","","","","",0
31149,346,76,"ynm","yes",,"","","","","","",0
31150,346,72,"ynm","yes",,"","","","","","",0
31151,346,78,"ynm","yes",,"","","","","","",0
31152,346,68,"ynm","yes",,"","","","","","",0
31153,346,58,"ynm","yes",,"","","","","","",0
31154,346,67,"ynm","yes",,"","","","","","",0
31155,346,43,"ynm","yes",,"","","","","","",0
31156,346,59,"ynm","yes",,"","","","","","",0
31157,346,121,"ynm","",,"","","","","","",0
31158,313,123,"ynm","no",,"","","","","","",0
31159,1379,92,"ynm","yes",,"","","","","","",0
31160,1379,15,"ynm","yes",,"","","","","","",0
31161,1379,57,"ynm","no",,"","","","","","",0
31162,1379,16,"ynm","no",,"","","","","","",0
31163,1379,6,"ynm","no",,"","","","","","",0
31164,1379,123,"ynm","no",,"","","","","","",0
